TXNid,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXNB0000194,124743,2.011648793,0.03659216,-1.628191828,0.344758027,0.332736596,-0.596835849,0.005249148,-0.020031997,0.36663633,-0.189341671,1.176477469,0.401336511,-1.019803981,-0.439770839,-0.355234502,0.447326165,0.399046655,0.158653748,0.210052179,-0.220476883,-0.306923178,-0.854203697,0.368484192,0.583825646,-0.359395383,0.151578928,-0.069245643,-0.041602338,0.89
TXNB0000195,141085,-0.796635006,1.167942598,2.49328676,4.064635409,0.429368124,3.149791306,-0.477651787,0.95545088,-1.215987772,1.357995517,-0.86438836,-1.404361216,-1.178643113,0.030400279,2.271557865,-0.402940214,0.850986101,-0.595614554,-0.063515574,0.211231303,0.086592389,0.396342735,-0.092024298,-0.495661715,-0.28860282,0.482751081,0.305305972,0.155864584,37.07
TXNB0000196,141085,-3.136943427,1.982443864,0.156499398,-0.974290344,1.343885072,-0.452153383,1.404712584,-0.648950896,1.421550964,2.642460362,1.758274189,0.185724482,-0.250832867,-2.077458459,-0.10568996,-0.220343974,0.092525344,-0.013497303,0.567960138,0.813012085,-0.889505643,-0.930042584,-0.065285292,0.607557007,0.859764221,0.320793171,0.386761105,-0.08074513,1.29
TXNB0000197,141085,2.290450176,-1.426872665,-0.79708959,-1.656712541,-1.320520078,-0.444353784,-1.316164395,-0.049679065,-1.256312149,1.750046814,0.256597795,-0.446416526,-0.035734945,-0.236709837,-0.751362033,-0.17415333,0.105697113,0.623172395,0.255327828,-0.470310755,-0.144460947,0.088679572,0.20958941,-0.439398917,-0.242196589,-0.170504727,0.016172576,-0.063500468,4
TXNB0000198,141085,1.955684063,-0.466490816,-0.29769574,0.300635356,-0.560193193,0.007038394,-0.723495448,0.090523088,0.914512036,0.146524732,0.600641775,1.355626908,0.854708722,-0.225687235,-0.364150353,0.514564853,-0.836692206,0.415039801,0.067450344,-0.126084566,0.207144834,0.827703518,0.107949645,-0.316660089,-0.258500135,0.571813126,-0.015629482,-0.058816013,11.5
TXNB0000199,141086,-0.599139701,0.952846466,-0.536565556,-0.620723984,1.026841045,-0.828960549,1.041523776,-0.305675794,0.781444819,0.158887478,-0.728746512,-0.921347275,-1.329093981,-1.211046281,0.060814779,0.189191276,0.311911879,-0.203944803,-0.269302783,0.039898585,-0.497764733,-0.8593011,0.26620005,0.455615989,-0.448895217,0.029704974,-0.544759965,-0.565118049,1.98
TXNB0000200,141087,1.860328145,-0.044654069,-2.001617252,1.185495569,0.679008634,-0.848511879,0.792731572,-0.400001436,-0.05422398,0.300867895,-0.971229733,-0.012099275,-0.203389875,0.787193634,0.363193828,-0.182495126,-0.566752448,-0.288614799,-0.327244647,-0.022898006,0.087262019,0.040344853,-0.02339999,0.557107892,0.326413246,-0.629248372,-0.05153383,-0.033415777,120
TXNB0000201,141087,-1.098877469,-0.701288678,0.705984541,-0.441135644,1.169380089,-1.556956644,0.407011913,-0.0891722,0.120466889,-0.760453529,-1.198008169,0.004468147,-0.186013208,0.095680973,-0.526742286,0.25278497,-0.725631263,-0.217510312,-0.860729436,0.229547015,0.236117986,0.264007722,0.375349528,0.042667451,-0.690088453,0.000603058,0.089180167,0.236780154,89.95
TXNB0000202,141087,-0.562785964,-0.530356549,0.625545761,-2.410146275,-0.326102016,0.39639651,0.704003022,0.135784446,-1.112986157,-0.230916374,0.184141139,-0.781552489,-0.773862309,-0.131494834,-1.201687864,1.529160102,-0.396895594,-0.561334113,0.268568007,0.367559037,0.401297795,0.691375306,0.182647987,0.26467763,-0.054559262,-0.323378694,0.044469977,0.146226192,190
TXNB0000203,141087,-0.901335094,1.136988916,-0.553816207,-1.618515907,1.105517705,-1.263592301,1.745267707,-0.276691783,-0.300786425,-0.171352014,0.300460339,-0.369696161,-1.849812646,1.032014427,-0.825103893,-0.133170478,-0.83254206,0.310004033,-0.16692372,-0.066159548,0.158819383,0.549854763,-0.424798267,-0.330879619,0.590433906,0.151765032,0.234905099,0.237995387,32
TXNB0000204,141088,-3.65759783,-0.567602927,-2.764186966,0.207381242,2.148315848,-1.633641436,-0.821726544,-2.685226,-0.64289404,-0.253624222,0.181764611,1.674501938,0.554730622,1.412730987,-1.767904575,0.72759741,-1.143737879,-0.067244447,-1.598122451,-0.904219442,-1.051618606,1.358593781,-1.48418617,-0.225214797,-1.727224752,-1.144799556,-0.100428202,-0.69566645,11.9
TXNB0000205,141088,1.964443914,-0.540433985,-0.955973085,-0.450412284,-0.340602773,-0.46138367,-0.352133283,0.083903969,0.694397612,0.152329866,0.950770908,0.220411828,-1.557699547,0.716225028,0.196904091,0.592033251,-0.519176277,-0.377778034,0.51819246,-0.176157069,-0.448424671,-1.487726869,0.600560483,0.649189726,-0.932567797,0.601095756,-0.132952782,-0.059314904,35.5
TXNB0000206,141088,1.942949975,-0.203919573,0.403163927,2.146057001,-0.767585365,0.096887468,-0.753936909,0.065365602,0.224063581,0.881092093,-1.197746965,0.682956268,1.159489562,-0.938739929,-1.541039218,0.928001638,-0.344856258,-1.206366314,-0.553840831,-0.123628391,-0.320338861,-0.671346311,0.486644025,0.13613764,-0.921211728,1.932972156,-0.131333644,-0.058231427,1
TXNB0000207,141088,2.281494305,-1.48589056,-0.707903889,-1.649882635,-1.423859377,-0.396862944,-1.418747221,-0.00246148,-1.143414492,1.752693847,0.191631433,-0.626738365,-0.357299573,-0.215543972,-0.658982525,-0.097024574,0.09677344,0.724458081,0.224449077,-0.487144351,-0.133105449,0.103697565,0.218211932,-0.448697884,-0.284890501,-0.167728781,0.019156143,-0.062017893,5.2
TXNB0000208,141088,-1.149630162,1.403182489,-1.030282272,-0.640199879,0.572720702,-0.838785505,0.757475805,0.113921387,0.80069644,0.23377642,-0.849493977,-0.758005214,-1.264913181,-0.970751586,0.040097926,0.300303407,0.467321477,-0.185716968,-0.30317075,0.017042183,-0.50071404,-0.889241657,0.309533816,0.454124571,-0.376018363,0.038105507,-0.541874666,-0.578220504,17.99
TXNB0000209,141089,2.223869028,-1.637686385,-0.306173186,-1.396916351,-1.865706885,-0.488460862,-1.639051261,-0.002464389,-0.638469126,1.53604572,-1.008208735,-1.168421883,-0.464604795,-0.587572494,-0.007270748,-0.417614906,0.591103296,0.341138849,-0.460694891,-0.457551581,0.061267004,0.679253095,0.246947072,1.132904397,-0.274962328,-0.045179526,0.033800111,-0.031674502,23.85
TXNB0000210,141089,-1.041259429,0.220772655,-1.025576492,-1.011077948,1.619057599,-1.401998128,1.571020398,-0.435959249,-0.418025449,-0.052661416,0.574830751,0.426054706,-0.345095367,0.806401235,-0.70508765,-0.378040789,-0.76232073,0.131992866,0.312307236,-0.472929525,0.167852915,1.091057821,0.421310823,-0.344778494,-0.14100258,0.112830024,0.350908489,0.106792519,30.99
TXNB0000211,141089,2.041265748,-0.138059668,-1.186012888,0.229324575,0.035017914,-0.715348895,0.048840833,-0.145445099,0.362460323,0.253933485,0.605551896,0.815511363,-0.352508191,0.530073412,-0.594495708,0.20264638,-0.632831792,-0.222361607,0.558662146,-0.227448208,-0.262927538,-0.677343897,0.292758639,-0.346600327,-0.299034772,0.199572882,-0.07754081,-0.074156623,1.98
TXNB0000212,141089,2.020867156,0.141592126,-1.595309306,0.341469368,0.414913365,-0.655367044,0.109793604,-0.121628692,0.167240701,-0.21971811,1.359589564,1.087916621,0.305527456,-0.708192146,-0.548421019,0.441253887,0.270306125,0.082360051,0.269652646,-0.129732288,-0.297008436,-0.76784036,0.346982877,0.679578151,-0.300758149,0.141466538,-0.063758949,-0.038111006,0.89
TXNB0000213,141090,2.008275977,0.847351384,-1.596868485,3.570954258,1.202947744,-0.381310013,0.80550775,-0.312206557,-1.540646627,1.579901066,-1.163125617,-0.423386193,0.012051802,0.686798434,-0.617695178,0.588229255,-0.810568043,-0.576556462,-1.454799675,-0.270071176,0.07921947,0.185225151,0.076186641,0.644169,0.317632017,0.045475116,-0.085340457,-0.057884779,4.54
TXNB0000214,141090,2.074330201,0.179994247,-2.024967174,0.355884898,0.593100732,-0.987266757,0.301055963,-0.35740505,0.555161597,-0.502412248,-0.883586061,0.131397492,0.68905288,-0.876905901,0.941083606,0.34142236,0.144747538,0.593132821,-0.226081685,-0.122601828,0.166685405,0.663214081,-0.12730691,-0.822952198,0.353399957,-0.054573549,0.000737431,-0.03565653,17.99
TXNB0000215,141091,-0.93645354,1.672330581,-1.668639254,-1.193362449,0.560033808,-1.329622156,0.813359704,0.600843706,-0.645213431,-0.424862725,0.115991291,0.317371022,-1.124789092,1.652818076,-0.771344729,-0.168217616,-0.331073758,0.302278744,0.172663229,-0.220444617,0.324692731,0.882982313,-0.170472924,-0.37218236,-0.24370433,0.106747397,0.244041208,0.18731502,2
TXNB0000216,141091,0.152223095,0.919978736,-0.40317774,-0.547768856,0.878619607,-0.769242824,1.042532727,-0.226716274,0.058907665,-0.284025356,-1.542607482,-0.365504504,-0.078609487,0.427565176,0.57554255,-0.289251052,-0.660103695,0.323260174,0.231048884,-0.019422573,0.326931303,1.220867873,-0.211779387,-0.679454653,-0.719032755,-0.173044674,0.511497074,0.314098564,3
TXNB0000217,141091,-1.750207496,-0.533582635,1.123432521,-2.926994692,-1.48998627,-0.19035635,-1.222974917,1.060818213,-2.280041337,0.180526629,-0.229821065,-0.912968812,-0.86228083,0.273283062,-1.028895587,0.511528664,0.245701155,0.757130324,-0.391119692,-0.560075979,-0.216340093,-0.812224836,-0.175982922,-0.488922716,0.248776573,-0.408440878,-0.313994536,-0.173634104,48
TXNB0000218,141091,2.007374387,0.859835762,-1.672507145,3.52714307,1.338909963,-0.256786873,0.850570592,-0.334772815,-1.615746989,1.559745899,-1.233787796,-0.179285372,0.622072015,0.562632527,-0.666084107,0.617310369,-0.911897789,-0.584001996,-1.389917543,-0.211656368,0.078006109,0.193586603,0.039257854,0.471152488,0.359534339,0.054451412,-0.083255561,-0.05724593,12.11
TXNB0000219,141092,1.97853673,-0.445758621,-0.262857026,0.523195455,-0.844147258,-0.599031443,-0.634277891,-0.031535658,1.552734978,-0.149986725,-1.131391718,0.188203129,-0.39659971,-0.09767382,0.535517796,0.114935981,-0.489602072,0.279668047,-0.207372086,-0.253231851,0.184011219,0.76479989,0.117857596,-0.013188702,-0.106572962,-0.209651659,0.038264496,-0.037983672,9.99
TXNB0000220,141092,2.295087071,-0.444552758,-2.579479902,-0.951216344,0.39369623,-1.504390479,0.463279831,-0.630503654,-1.072338485,0.930617054,-0.767252932,-0.708281534,-0.035407717,0.415308425,-0.499061925,0.095394594,0.511186848,-1.719390692,0.776516911,-0.024373292,0.474183387,1.407488081,-0.207056267,0.837245996,0.788808535,0.265908241,-0.101645566,-0.084909984,20
TXNB0000221,141093,0.136757108,-3.016474966,-2.819189919,1.059225619,-0.621211441,-0.274642684,1.235706238,-0.291595025,0.653258722,-1.174911369,1.261982415,0.914115038,-0.18057346,-1.165267803,-0.641910277,0.36912387,0.967020513,0.805411629,0.085676365,1.797826277,0.371998362,-0.915769553,-0.629452167,0.680650521,-0.435643625,-0.246021531,-0.195184202,0.145473092,966.27
TXNB0000222,141093,2.111135167,-1.724483651,-1.459314187,-1.592112762,-0.95937583,-0.449646201,-0.78648288,-0.313554359,-1.258269333,1.505302521,-1.838158313,-0.841343569,1.117527298,-0.521841457,-0.187671448,-0.33638464,0.123561666,0.146375294,0.211532465,-0.104360314,-0.148762621,-0.174024052,-0.024709676,-0.999259982,-0.061849168,-0.114652981,-0.014715774,-0.037076613,150.9
TXNB0000223,141093,1.576286202,-1.284209754,-0.858792993,-0.448304752,-0.890124389,-0.62562185,-0.137295416,-0.119152854,1.55215187,-0.615374999,-0.514396291,0.706119512,-0.18684805,-0.017211035,0.247521008,-0.30977531,0.050398382,-0.917550151,0.457174,0.280704973,-0.273424048,-1.145431882,0.349712675,1.042728601,-0.744350152,0.124308935,-0.091025241,-0.000881288,237.72
TXNB0000224,141093,-0.528940796,0.965803756,-0.398716779,-0.710370465,0.610948484,-0.627972337,0.644764654,0.357716385,-0.114913138,-0.66268671,-1.655055769,-0.271637735,-0.705878777,0.575698179,-0.615860397,-0.033698842,-0.232833157,-0.459354792,0.160991003,-0.105115833,-0.137244458,-0.418569896,0.12618738,0.463574985,-0.768765558,0.140055744,0.258269241,0.193902423,13.3
TXNB0000225,141094,-0.133837346,0.680267486,-0.485165362,1.7926609,1.966614634,-0.29951007,1.887744723,-0.810404631,-1.407421597,1.106506202,1.172824487,0.295262787,0.156379591,0.665366996,0.312779582,-1.990503416,0.292522382,0.384067485,2.705132942,0.246223949,0.353931824,1.701953485,-0.080317736,0.793565087,0.250209694,0.078999773,-0.183948399,-0.333008503,36
TXNB0000226,141094,2.117893425,0.230337186,-1.927848512,0.26565181,0.814527058,-0.510708162,0.255171587,-0.267272591,0.351221889,-0.412940232,-0.894841744,0.594802959,1.381988239,-1.121634547,0.115768219,0.433603334,0.187153119,-0.261765402,0.269667327,-0.058832783,-0.389906442,-0.955251876,0.251429607,-0.029183348,-0.137406939,0.204604188,-0.055554213,-0.033895366,1.79
TXNB0000227,141095,0.871410184,1.358727921,-2.883495547,0.034395345,1.371683369,-0.84248021,-0.083321207,-2.960179014,-0.817785768,-1.796493397,1.707730142,0.920150094,0.056268536,-1.952362798,-1.239268273,0.836098689,1.829619564,0.946385355,-0.759406136,0.536203307,-1.257190938,0.536365642,-0.031614825,0.593511352,0.638153282,0.584481417,-0.049678206,0.150952484,0.76
TXNB0000228,141095,-0.381348738,0.765255513,0.155371217,-0.7177205,0.906262612,-0.697628846,1.523590818,-0.319881075,-0.335229701,-0.977799389,0.770805712,-0.415622721,-1.162462931,-0.639828585,-0.021188767,0.424008319,-0.080447191,1.391549885,-0.082643501,0.090092657,0.279742586,0.844375413,-0.365868279,-0.432738196,0.266463008,-0.136894425,-0.075329543,-0.074753444,78.63
TXNB0000229,161345,-0.940358093,-0.062126693,0.565038514,-3.109916839,-0.930740148,-0.17983787,-0.556186107,0.469544162,-2.136212236,0.904872237,0.285226259,-0.403287758,0.139811159,-0.207123333,-1.51558764,-0.004273238,0.083625155,0.594311619,-0.56572018,-0.425066775,-0.025550828,0.190298654,-0.069292227,0.732930345,-0.158941696,-0.348086722,-0.004466992,0.132377616,33
TXNB0000230,161346,0.270140453,-0.206439378,1.059793372,-1.826366883,-0.674147485,-0.039261581,-0.549696598,0.21936757,1.976760899,-1.282544866,-1.092765263,0.060655079,-0.249903735,-0.282101691,1.814425954,-0.419755115,-0.237860457,0.96089372,1.262759261,-0.003987055,0.420635571,1.467141033,0.143798625,0.646311122,-1.628057145,-0.249073537,0.380514904,0.312198962,9.99
TXNB0000231,161347,1.675733492,0.155601809,-0.90326732,3.723421161,0.515805279,0.386831821,0.286750347,0.081539399,-1.106236057,1.552103759,0.331372093,0.130094739,-0.925554098,0.606331952,-1.710457653,0.88313922,-0.833611848,-0.20814731,-1.011578188,-0.091529992,-0.128018048,-0.684207449,0.240597064,0.679638935,-0.235877433,-0.329455675,-0.073870626,-0.031474637,116.68
TXNB0000232,161347,1.845731014,-0.195197183,-0.628849135,1.173116959,-0.027384503,0.170326561,-0.28253153,0.080092181,0.402117557,0.312793937,0.902206699,1.391961298,0.660744214,0.135253825,-0.406651486,0.273258381,-0.831413511,0.314812945,-0.296591141,-0.097977278,0.131068339,0.424560064,0.170403072,0.695655084,-0.078879523,-0.730288973,0.033361765,-0.029388561,49
TXNB0000233,161347,-1.204433456,0.190360435,-0.081487123,-4.368980939,1.46488293,3.619267236,-1.011166492,1.697827428,1.887664434,-1.858574187,-0.423210423,0.592731594,-0.125218961,-0.13376198,0.893920989,0.448853722,-0.960671643,0.516592755,-1.107823288,-0.00424363,0.2816297,0.897623589,-0.139892521,0.727515356,-0.124393477,-0.358298649,0.428249298,0.216592044,9.99
TXNB0000234,161347,-4.148718075,1.029434223,-0.284013013,-3.253263295,-0.064548322,2.333118847,-0.885385899,-1.93625411,4.409837812,5.850808021,-0.34177494,-0.315522465,0.445659604,-2.824500783,2.509280095,-2.74747884,-0.055024078,-0.145322287,-2.05728209,0.658730026,0.598926585,0.121844686,0.089106651,-2.370725857,-0.800689955,0.739645309,0.647360754,0.76722197,43.86
TXNB0000235,161348,-0.150457549,1.224713457,-0.423946408,0.362017896,1.724837766,-0.172409579,1.939778735,-0.756159196,-1.269528825,0.095859075,-0.899592399,-0.093329169,1.206319027,0.419938795,1.351121418,-2.117402372,0.597048432,-0.10463266,3.260998697,0.422645843,0.221075372,1.066686032,-0.777331548,0.194240014,1.301542754,1.0042217,-0.259468608,-0.203601715,35
TXNB0000236,161349,-0.466284508,1.059941103,0.862641524,2.80552805,1.06537178,0.515663807,0.864763938,0.007295203,-1.310046635,0.895295017,-1.41364211,-0.00910882,0.848150847,-0.371346298,-1.307100902,1.091110824,-1.060334146,-0.784394391,-1.355760243,-0.37727494,-0.46568141,-1.274476994,0.612674318,0.466865256,-0.67766214,-0.707042287,-0.131107412,-0.042535737,37.82
TXNB0000237,161349,-0.13632955,0.930665743,0.296909953,-0.694515874,0.701951326,-1.036412994,1.240355473,-0.458417117,0.16972708,0.086055909,-0.787491389,0.500966976,0.933960775,-0.357472049,-0.443395051,-0.195248573,-0.627827494,-0.854904399,-0.059373592,0.233042733,-0.340004276,-0.52172902,0.03286186,-0.09573074,-0.407400491,0.120951009,0.192352317,-0.052387013,8.99
TXNB0000238,161350,-0.946022687,1.236786779,0.481521235,-0.479010627,0.292387991,-0.974179551,0.857541743,-0.050144087,-0.115660176,-0.352364137,-0.995729691,-0.359069321,-0.348341057,0.419220399,0.88859269,-0.288139641,-0.339994823,0.255089473,0.221527278,-0.041710009,0.184652768,0.687107987,-0.48669484,-0.083579972,1.146672249,0.087409702,-0.362937714,-0.31210697,7.5
TXNB0000239,161350,1.85232483,-0.752262425,-1.862980932,0.564672817,0.141453163,-0.432838178,0.305612948,-0.377299796,-1.022980962,1.00919491,-1.213431928,0.19471759,1.012847202,0.287537637,-0.003235121,-1.766585715,-0.30117883,1.010330422,-1.146408013,-0.266978133,-0.168664206,-0.239826767,-0.042140801,0.393155823,0.247409598,-0.54857387,-0.013521257,-0.017258262,173.08
TXNB0000240,161351,1.944711773,-0.380701976,-1.683151965,0.137488371,0.209353067,-0.749622121,0.247900505,-0.310349639,0.41793336,0.125710811,-0.981941973,-0.008123082,0.11671746,0.419270292,0.708990228,0.166469593,-0.602004428,-0.130346801,-0.130641501,0.013943252,0.237256983,0.566339261,-0.032440384,0.551582063,0.082587483,0.760512077,-0.112502862,-0.050927935,94
TXNB0000241,161351,-0.818745497,-1.712911535,1.014854451,-2.316665957,-2.305065076,0.01411508,0.892440957,-0.18103394,-1.985856303,0.361700947,-1.22944725,-1.479151459,0.309869003,-0.625426508,0.048998492,-0.059747813,0.136844933,0.744866879,-0.699325695,0.579489056,0.362292913,0.710841399,0.819045132,-0.015347217,-0.169739051,-0.107045559,0.026191955,0.187014416,431.5
TXNB0000242,161352,-0.387284461,-0.130240258,1.187631948,-1.845337529,-0.086186181,-0.130264345,-0.085288069,0.309686205,0.89540136,-1.0195629,0.319333523,-0.082980517,-1.681546621,0.176260702,-0.29240459,0.279205472,-0.610405363,0.936130647,0.343144099,-0.095061628,0.36386415,1.021979322,-0.106843857,0.810344835,-0.604388831,0.666829333,0.111458782,0.172261748,19.98
TXNB0000243,161352,-0.900534098,0.083239347,-2.113022156,-1.895845423,-2.926311772,1.467307375,5.422040368,-1.114318763,-2.247312946,-0.203066612,0.396092762,-0.815127666,-1.119226087,0.769989543,-1.506183928,-1.462909955,-0.470145846,1.374802221,-1.06777344,-1.102960209,-0.201894789,0.48376612,-0.236016604,0.862648459,0.5182024,0.855607472,0.292001635,-0.215483869,898
TXNB0000244,161353,2.012038039,0.150114161,-1.59569284,0.329684721,0.473762009,-0.558990578,0.113288989,-0.110160769,0.126653273,-0.236069781,1.446719379,1.244117113,0.564891571,-0.755040154,-0.529044627,0.373047419,0.308506126,-0.035678651,0.199225691,-0.118134607,-0.28846147,-0.724637708,0.349111461,0.62723181,-0.305925633,0.146226079,-0.058962146,-0.038129428,1.29
